"Concavity","Dimensionality","SNR","IP (mm)","ST (mm)","Step (pixels)","Fitting order","Curvature, true (m-1)","Curvature, est. (m-1)","Curvature, std.","Length, true (mm)","Length, est. (mm)","Length, std.","Pennation, true (deg)","Pennation, est. (deg)","Pennation, std.","Nq","N0"
1,3,24,1.5,9,1,4,9.74,16.9574670508985,7.19732740607675,63.392463684082,49.3359067951479,17.0353794096036,35.2218529701233,34.0433056039195,3.67010902161084,2480,3024
1,3,24,1.5,9,1,4,13.475,19.8471190209141,6.59728732624773,55.0152473449707,46.4059334319941,14.3687184010558,41.4822465896606,39.8699115974272,3.81442365866862,2519,3024
-1,3,24,1.5,9,1,4,1.997,13.9172068181801,8.27974130085663,76.2345962524414,52.7473857306546,21.6212699264404,21.7870970726013,20.4947650328926,3.54442812061919,2576,3024
-1,3,24,1.5,9,1,4,5.925,15.8720808814397,7.85735215677722,72.1936645507812,49.7517142980293,20.6378000002139,21.0328273773193,18.3556221189301,3.74714134538688,2508,3024
-1,3,24,1.5,9,1,4,9.74,16.9506009512699,7.34243371258964,63.8068504333496,48.9894496910896,18.7485742244137,23.2287516593933,20.0627603499588,4.47372704752096,2514,3024
-1,3,24,1.5,9,1,4,13.475,19.6429977853026,6.69415176217934,55.556468963623,46.106118889463,14.232209484151,27.057458114624,24.2571413306982,4.87625671136158,2384,3024
1,2,24,2,6,1,4,1.997,12.8061612480217,7.63342405849653,76.2244644165039,55.9086974894226,21.2413106601109,25.3643746693929,25.3657244173986,3.7199405107352,3816,4536
1,2,24,2,6,1,4,5.925,13.8734271250627,7.3800492895972,71.9558563232422,54.7575453072905,19.9017730117405,31.5034338633219,30.741592706568,3.97926664686265,3753,4536
1,2,24,2,6,1,4,9.74,15.9335208741247,6.02060250868774,63.1038665771484,51.8162644657506,16.603768917176,38.8237103780111,36.8085851128847,4.30473294743769,3882,4536
1,2,24,2,6,1,4,13.475,17.7421224173598,5.10941268368945,54.6549186706543,49.5088582261475,12.2363325082036,46.0921119689941,41.9696909144973,3.81031010587351,3556,4536
-1,2,24,2,6,1,4,1.997,13.126222219255,7.61716402787484,76.2355117797852,55.0063679013717,21.213518404313,21.2901784261068,20.9835760391365,3.63994637211501,3776,4536
-1,2,24,2,6,1,4,5.925,13.9340187856616,6.78525126957956,72.207275390625,54.0299600230843,19.3074476881538,19.9594223658244,18.6662303736712,4.4562580607435,3569,4536
-1,2,24,2,6,1,4,9.74,15.9557784806651,5.81480530385226,63.8354301452637,50.535337275936,15.2578228656321,21.8730499267578,19.8602114757628,5.01080756856437,3722,4536
-1,2,24,2,6,1,4,13.475,18.7202595965321,5.67394183524051,55.5941886901855,44.6676164644806,12.7226254374174,25.4820851008097,24.2022245301985,5.52453801004958,3765,4536
1,3,24,2,6,1,4,1.997,13.4419137596096,7.14829784330006,76.2264785766602,53.0636759806865,18.9516280823629,24.6917151133219,24.7027206690399,3.73211055405034,2654,3024
1,3,24,2,6,1,4,5.925,14.3666774780959,7.06967434940454,72.0365905761719,53.8339299994243,18.1537416273426,29.209487024943,28.7864149186162,3.54379546040937,2659,3024
1,3,24,2,6,1,4,9.74,17.3674339466789,6.9758170647838,63.3901214599609,49.2327158076512,16.3833215727626,35.1246190388997,34.1801283871765,3.67899917493401,2667,3024
1,3,24,2,6,1,4,13.475,18.5802432706849,6.28823922482787,55.0124244689941,48.0923049719641,13.151109252263,41.3713757832845,39.1325540567861,3.72023304482039,2643,3024
-1,3,24,2,6,1,4,1.997,12.9317964344229,7.55011290967175,76.2344665527344,56.0698435234977,19.4724260111337,21.8127843221029,21.62456862801,3.44348823910213,2565,3024
-1,3,24,2,6,1,4,5.925,14.6794882855343,7.44186295297544,72.1924819946289,53.4511430897878,19.0073134186493,21.1056358337402,20.7619313647601,4.23247433843205,2567,3024
-1,3,24,2,6,1,4,9.74,16.4193674278919,6.41350340772884,63.804573059082,51.7796554716683,16.0019076897127,23.3351327260335,22.6673983523108,4.61045033733215,2459,3024
-1,3,24,2,6,1,4,13.475,18.5117904084098,5.48172477499054,55.5536041259766,45.4154067802591,12.6237384636121,27.1875573476156,26.4976131986704,4.98722068104353,2362,3024
1,2,24,1.64,5,1,4,1.997,13.5283398923031,8.42454175765526,79.8548049926758,54.3835268244074,23.2628201315273,25.3000005420886,25.3927784821348,3.42418986794121,10158,12556
1,2,24,1.64,5,1,4,5.925,14.6068988467045,8.0952201761412,77.6475448608398,54.8982063731932,22.5772513927388,31.2833049171849,31.125616229318,3.78103076233745,10118,12506
1,2,24,1.64,5,1,4,9.74,16.1983272767143,6.74178415717573,70.0087661743164,51.6780744062215,19.6700487990212,38.4704540654233,37.3555909700791,4.1350580738119,10303,12589
1,2,24,1.64,5,1,4,13.475,17.6680867028657,5.73305347206249,60.5692443847656,50.2932115803144,14.8954805627636,45.6704064419395,42.5970703295069,3.56114913494809,9017,12568
-1,2,24,1.64,5,1,4,1.997,13.6615194366354,8.29261635879273,78.7310485839844,52.1141633299672,23.0262936550266,21.3426689348723,20.517464615445,3.52034847181212,9970,12573
-1,2,24,1.64,5,1,4,5.925,14.5930460963427,7.43699499836786,74.123420715332,51.2180018358461,21.0423897410818,20.0834321975708,18.1039289351756,4.28459588602795,9748,12600
-1,2,24,1.64,5,1,4,9.74,16.6831281882437,7.01951737143807,65.4339828491211,48.1212501552892,17.6593892167461,22.0425836161563,19.9152686662727,4.79917900591386,9885,12584
-1,2,24,1.64,5,1,4,13.475,19.2006784182663,6.06004820248105,57.0093383789062,43.6451704103506,14.5906611209539,25.6882749858655,22.7891175689292,5.09955762786153,9971,12569
1,3,24,1.64,5,1,4,1.997,14.2623083604747,8.35623098492116,79.6272048950195,52.032526758252,21.5610013505842,24.6474614394339,24.6966060867091,3.384464128326,6281,7560
1,3,24,1.64,5,1,4,5.925,15.4874192333686,8.04755816839399,76.3978576660156,50.8635237955491,20.544366403438,29.0707070200067,29.2073073095798,3.48969298871308,6563,7560
1,3,24,1.64,5,1,4,9.74,18.1134477359205,7.29893122643268,67.8996047973633,48.2338967498053,18.488879733059,34.9148354781301,34.4669263024815,3.70573498795042,6467,7560
1,3,24,1.64,5,1,4,13.475,18.7881646347959,6.44010374116301,58.9597320556641,47.1659716162005,15.231806482082,41.123582739579,39.4279693722155,3.6941654777675,6270,7560
-1,3,24,1.64,5,1,4,1.997,14.2004341978053,8.18077392827206,78.8483123779297,52.0735153137731,21.6731908256947,21.8511978952508,21.2255938090951,3.38460498919633,6178,7560
-1,3,24,1.64,5,1,4,5.925,14.9374217058209,7.53342423913236,74.3089447021484,50.7867023370328,19.899534442111,21.2022561525044,19.9112112489696,3.90432956050744,5955,7560
-1,3,24,1.64,5,1,4,9.74,16.5156043754469,6.66669713467972,65.5979766845703,48.6326134788914,17.7217266802231,23.471236379523,22.0167813985404,4.27792891734507,6111,7560
-1,3,24,1.64,5,1,4,13.475,19.2903129599173,6.24301013281935,57.1402320861816,46.0133400874761,14.4200925992308,27.354606628418,25.7221815594283,4.50438038482186,6111,7560
1,2,24,1.31,7.9,1,4,1.997,14.4298805348912,9.15558331122578,76.6283798217773,52.881286416102,23.2985853521793,25.4047217161759,24.4975425031789,3.51797804239425,4843,6048
1,2,24,1.31,7.9,1,4,5.925,15.9010225588109,8.39021902456132,72.5532302856445,51.0962054473497,22.2983134039633,31.6148681640625,30.7719886565105,4.09700162621425,4620,6048
1,2,24,1.31,7.9,1,4,9.74,17.4277295402469,7.87978626597282,63.7800788879395,48.5559189052804,19.4379198907891,38.9813588183859,37.150251685239,4.15957111197322,4468,6048
1,2,24,1.31,7.9,1,4,13.475,18.5629983513282,6.2987123609662,55.2328338623047,46.6496476765765,14.298594914505,46.2806147699771,42.9770397974257,3.53109554376221,4144,6048
-1,2,24,1.31,7.9,1,4,1.997,15.4548296931174,9.3532035218803,76.5161819458008,49.7739960813613,23.1438104584549,21.2492895540984,19.6021166771858,3.7999559182009,4737,6048
-1,2,24,1.31,7.9,1,4,5.925,15.617211750098,7.98567837644116,72.4253616333008,48.793282295326,21.8256921651842,19.844117662181,16.4781576504042,4.19296876636658,4779,6048
-1,2,24,1.31,7.9,1,4,9.74,17.4865600865802,7.10117616342742,64.0196075439453,45.2213046392763,18.5398849485033,21.7069609268852,17.3699887311294,4.77377049153701,4648,6048
-1,2,24,1.31,7.9,1,4,13.475,19.7199790111831,6.54343461253108,55.7582664489746,42.3098409963669,15.0764035636654,25.2824398538341,20.9032368511426,5.39129929619325,4815,6048
1,3,24,1.31,7.9,1,4,1.997,15.7658252876001,8.95060410930576,76.60595703125,49.8948112478509,20.7745613629782,24.7196427220884,23.9055067988054,3.31182292137415,3287,4032
1,3,24,1.31,7.9,1,4,5.925,16.3580972685657,8.33853396610229,72.5121078491211,48.272780436586,20.9346251949481,29.2852876082711,28.9013330013219,3.50280249331004,3303,4032
1,3,24,1.31,7.9,1,4,9.74,18.7723510093464,7.53531758900333,63.8739166259766,45.2432450287975,18.3102757431799,35.2290228138799,34.3518511717034,3.74131224917526,3218,4032
1,3,24,1.31,7.9,1,4,13.475,20.9475619220018,6.9215037336233,55.4384918212891,42.7514262567874,14.6424524661877,41.4895676322605,39.7551340414718,3.74604153459358,3067,4032
-1,3,24,1.31,7.9,1,4,1.997,15.1743937752222,8.54578632532833,76.5282516479492,49.1163140238994,21.6209478070958,21.7836932306704,20.2182994296812,3.49010028203996,3226,4032
-1,3,24,1.31,7.9,1,4,5.925,16.0373555923155,8.47032597492597,72.4326095581055,49.3491085484354,21.3876277222996,21.0217415353526,18.3956004723098,3.74808373933582,3096,4032
-1,3,24,1.31,7.9,1,4,9.74,18.4675536338375,7.73471875135154,64.0096893310547,44.336329439557,18.4847021459634,23.21209849482,19.8074625301738,4.75347870985516,3289,4032
-1,3,24,1.31,7.9,1,4,13.475,19.799521442406,6.43453150036902,55.7356758117676,42.4046346567196,15.4920328512488,27.037352271702,23.8678301410363,5.00929329511468,3119,4032
1,2,39,1,6,1,4,1.997,5.44422179471997,3.5009218691811,76.2247161865234,73.2225476793141,12.723601721769,25.4373944600423,24.9624930691314,1.73989710494854,11951,12096
1,2,39,1,6,1,4,5.925,7.94381910244952,3.53205600100141,71.958122253418,69.5118243533968,11.8536727939081,31.7092116673787,30.3296438651739,1.87858222111615,11881,12096
1,2,39,1,6,1,4,9.74,11.0440901043702,2.91220682225058,63.1085510253906,61.7124648282329,9.00821014939048,39.121906153361,36.7751076396463,2.10478036680287,11962,12096
1,2,39,1,6,1,4,13.475,14.2249671853758,2.22733388729316,54.660717010498,54.6617444795309,5.6332547822902,46.4481917063395,43.2231099439315,1.9902499662405,11846,12096
-1,2,39,1,6,1,4,1.997,5.67274366492072,4.060541889018,76.2357711791992,71.8888067361975,13.6958124956173,21.2180894851685,20.7611447714267,1.80498976190678,11756,12096
-1,2,39,1,6,1,4,5.925,8.35508920098464,4.13218105726105,72.209587097168,67.5478127237022,12.9158003521808,19.7598046302795,18.710855347068,2.22528114931382,11651,12096
-1,2,39,1,6,1,4,9.74,11.3040034799973,2.87352242115866,63.84033203125,60.0975125941758,9.12480958893905,21.5869770685832,20.325421640342,2.446916700919,11589,12096
-1,2,39,1,6,1,4,13.475,14.7163824615844,3.02959817900831,55.600341796875,52.8673834642481,7.21725885654472,25.138325881958,23.7628884759212,2.80168255200767,11692,12096
1,3,39,1,6,1,4,1.997,8.3894856548288,6.25609057120952,76.2267227172852,59.5731274647031,20.8995271449019,24.7426647186279,24.6517606595303,1.84970675702082,8942,9072
1,3,39,1,6,1,4,5.925,10.9016772315143,6.4339760594066,72.0386276245117,55.6457772108701,21.1776266836023,29.3488041559855,29.1581332922142,2.20593849103582,8934,9072
1,3,39,1,6,1,4,9.74,13.6306215266834,5.91793774223473,63.3940315246582,51.0797266514627,18.5605945218018,35.318489519755,34.7503589932332,2.47283123948132,8937,9072
1,3,39,1,6,1,4,13.475,16.2658599733637,5.07857766522738,55.0172882080078,46.9021701099897,14.7146673574971,41.5925830841064,40.5435044700717,2.56702331005519,8910,9072
-1,3,39,1,6,1,4,1.997,7.45402105449033,5.05763257606519,76.2347106933594,62.0153257085106,18.5988475575645,21.7612741470337,21.1783120887145,1.90952844232835,8958,9072
-1,3,39,1,6,1,4,5.925,9.06628597922384,3.82814881495188,72.1945343017578,61.1489928607007,14.9771939593953,20.9595585505168,19.9332266023486,2.11928912328502,8828,9072
-1,3,39,1,6,1,4,9.74,11.728942439143,3.16527826592126,63.8085746765137,57.1423954184135,10.8625410961312,23.1213272730509,21.9105678644436,2.37831185090319,8796,9072
-1,3,39,1,6,1,4,13.475,15.0548970556394,2.77464936332267,55.5586280822754,51.8311633612009,7.36346823921807,26.9262369155884,25.6417122445903,2.4566121757591,8825,9072
1,2,39,1.5,4.5,1,4,1.997,5.34186682203068,2.52803626152001,76.2246170043945,73.4049807742682,9.73468811685053,25.4009402275085,25.1924420659078,1.82880508517504,12255,12570
1,2,39,1.5,4.5,1,4,5.925,7.7020412871083,2.36122242378664,71.9571914672852,69.7291681945044,9.1896300883465,31.6063610076904,30.2209108072867,1.98531513852175,12366,12583
1,2,39,1.5,4.5,1,4,9.74,10.8866309358149,2.10702742466951,63.1066627502441,62.4242131678615,6.91248628222959,38.9743754386902,36.5271176467515,2.06541351681314,12286,12593
1,2,39,1.5,4.5,1,4,13.475,14.1236372746031,2.18028207605157,54.6583251953125,54.5107023392364,4.81867151737759,46.2719604492188,43.0306805202388,2.16894470512224,12149,12583
-1,2,39,1.5,4.5,1,4,1.997,5.59832323082754,3.01555872955625,76.2356491088867,72.1378765869297,10.7752126890422,21.2540165901184,21.3750359680401,1.94336976627057,12185,12600
-1,2,39,1.5,4.5,1,4,5.925,8.14505167262448,2.91894024925906,72.2086029052734,67.4541363809991,9.76396091247507,19.8600324630737,19.5191692614493,2.25461597991502,12192,12575
-1,2,39,1.5,4.5,1,4,9.74,11.2581428813549,2.54402435533021,63.8382225036621,59.5863414657751,7.91062932720125,21.7307325363159,21.2387190236199,2.61763480717397,12143,12593
-1,2,39,1.5,4.5,1,4,13.475,14.6058139074618,2.32029267728794,55.5977630615234,52.6368428750629,5.31370442468131,25.3109040260315,24.8371047775736,2.73633440510711,12144,11912
1,3,39,1.5,4.5,1,4,1.997,6.56577471722813,3.47493720426973,76.2266235351562,66.7466291231395,13.2609807929867,24.7172027587891,24.6333971285014,1.75004589730916,7514,7560
1,3,39,1.5,4.5,1,4,5.925,8.70933254092223,3.02424775930824,72.0377960205078,63.3485043650209,13.0367595640146,29.2794438362122,28.8471267103341,1.99870150809423,7529,7560
1,3,39,1.5,4.5,1,4,9.74,11.554063435241,2.99102332770133,63.392463684082,57.9133274006475,10.7105203170451,35.2218529701233,34.1147023431151,1.98093361453406,7508,7560
1,3,39,1.5,4.5,1,4,13.475,14.5916659218744,2.27361388836595,55.0152473449707,54.1533798087669,5.68646906378823,41.4822465896606,39.5918847428884,1.95542199555399,7550,7560
-1,3,39,1.5,4.5,1,4,1.997,6.21363205133187,3.08558276351204,76.2345962524414,67.6051883824396,11.7519789140825,21.7870970726013,21.9253497268368,1.92344235508497,7516,7560
-1,3,39,1.5,4.5,1,4,5.925,8.32189080361269,3.0562598423938,72.1936645507812,65.6072789843088,9.94660950065288,21.0328273773193,20.8386313438798,2.10776474210644,7471,7560
-1,3,39,1.5,4.5,1,4,9.74,11.3838983366233,2.29508895635755,63.8068504333496,60.3169661682205,6.19485949875393,23.2287516593933,23.0279426918651,2.35131713423411,7431,7560
-1,3,39,1.5,4.5,1,4,13.475,14.7748133352948,2.43459847518842,55.556468963623,53.4126003698672,5.01207247906446,27.057458114624,27.0227188613265,2.55189623952604,7479,7560
1,2,39,1.5,6,1,4,1.997,5.73538210670122,3.18898088000899,76.2246170043945,72.8251488276637,11.8710542824912,25.4009402275085,25.0096647156525,1.97941270753622,7518,7560
1,2,39,1.5,6,1,4,5.925,7.95262061956328,2.95123558870205,71.9571914672852,70.1281742293171,10.4433032072516,31.6063610076904,30.0958775648202,2.09683271628014,7495,7560
1,2,39,1.5,6,1,4,9.74,10.9145978026285,2.13911253084434,63.1066627502441,62.5832485850258,7.110364038604,38.9743754386902,36.3907218153496,2.16305416476148,7506,7560
1,2,39,1.5,6,1,4,13.475,14.0653115807278,2.02874368791522,54.6583251953125,55.1588737773921,4.71266317068719,46.2719604492188,42.7483436857758,2.12800762983894,7426,7560
-1,2,39,1.5,6,1,4,1.997,5.53635066255665,2.78365658115107,76.2356491088867,72.8096297049877,10.9695149561041,21.2540165901184,21.2174189319791,1.93560886509105,7390,7560
-1,2,39,1.5,6,1,4,5.925,8.04077073437065,2.67795200637546,72.2086029052734,68.1269568369622,9.33374802702823,19.8600324630737,19.447009024505,2.26000468054763,7417,7560
-1,2,39,1.5,6,1,4,9.74,11.4571867727212,2.82616912410612,63.8382225036621,59.6207389377047,9.03482086707987,21.7307325363159,20.9668957402617,2.81262283033018,7449,7560
-1,2,39,1.5,6,1,4,13.475,14.6500197379903,2.41393416124524,55.5977630615234,52.6794459016041,5.17779493307689,25.3109040260315,24.8640900983395,2.88573480065618,7398,7560
1,3,39,1.5,6,1,4,1.997,6.57672435819706,3.30877445478298,76.2266235351562,67.3428589357769,13.1234219183424,24.7172027587891,24.5331959066793,1.92732779234663,4510,4536
1,3,39,1.5,6,1,4,5.925,8.59286436693405,2.7993215133391,72.0377960205078,64.1687674296341,12.506239451875,29.2794438362122,28.5692698073482,1.96539194509672,4514,4536
1,3,39,1.5,6,1,4,9.74,11.4878442636492,2.54572751690561,63.392463684082,58.6092688681939,9.73946101315829,35.2218529701233,34.0463958588153,2.04414449058307,4515,4536
1,3,39,1.5,6,1,4,13.475,14.5697694917542,2.44280878495997,55.0152473449707,54.2053252332909,6.25937825350586,41.4822465896606,39.4681536325697,1.94975754651712,4525,4536
-1,3,39,1.5,6,1,4,1.997,6.25365795242914,3.08817688685884,76.2345962524414,68.4581629556343,12.0637684099537,21.7870970726013,21.5349885524913,1.99906213831873,4488,4536
-1,3,39,1.5,6,1,4,5.925,8.32494231908979,2.67905728553549,72.1936645507812,65.798801475742,10.0875240407996,21.0328273773193,20.7937877473011,2.23819665021939,4464,4536
-1,3,39,1.5,6,1,4,9.74,11.4943037509382,2.73119930009023,63.8068504333496,60.4410133173012,7.08740275270237,23.2287516593933,22.815566859551,2.54584596375389,4445,4536
-1,3,39,1.5,6,1,4,13.475,14.9208280830528,2.94318889225823,55.556468963623,53.5736934954647,5.75248085374173,27.057458114624,26.4958278287255,2.7072916837503,4469,4536
1,2,39,1.5,9,1,4,1.997,6.00143237303117,3.35699612423964,76.2246170043945,72.9228458585377,12.2907446867286,25.4009402275085,24.8215542323099,2.08413422334412,5010,5040
1,2,39,1.5,9,1,4,5.925,7.87714568464374,2.15688255772629,71.9571914672852,71.0357810441473,9.09100774965961,31.6063610076904,30.0668780838622,2.06744698707699,4981,5040
1,2,39,1.5,9,1,4,9.74,10.9026365112673,2.31445031914238,63.1066627502441,62.5397033761823,7.69608527134089,38.9743754386902,36.3311840431154,2.34530822586467,5011,5040
1,2,39,1.5,9,1,4,13.475,14.0998671766624,2.07858159836049,54.6583251953125,54.8907245268328,5.56717290473174,46.2719604492188,42.7635987329637,2.25626492182684,4944,5040
-1,2,39,1.5,9,1,4,1.997,5.87103632267925,3.13339483883248,76.2356491088867,72.1434399037592,12.6554474576293,21.2540165901184,20.947225280731,2.03847566588682,4960,5040
-1,2,39,1.5,9,1,4,5.925,8.37077200047552,3.13105313751253,72.2086029052734,67.3319346607276,11.5417009851178,19.8600324630737,19.3462710938751,2.41219053021404,4929,5040
-1,2,39,1.5,9,1,4,9.74,11.5587392962597,3.04161491593286,63.8382225036621,59.8261350523035,9.15901298920444,21.7307325363159,20.7385938268725,2.82792017931009,4879,5040
-1,2,39,1.5,9,1,4,13.475,14.7802099965142,2.26061355820898,55.5977630615234,52.9328972953256,5.82912613002229,25.3109040260315,24.5066026534095,2.93688710593671,4957,5040
1,3,39,1.5,9,1,4,1.997,6.86921657276312,3.58335660471536,76.2266235351562,66.7682469662638,14.604084255228,24.7172027587891,24.4151449989243,2.01332236898518,3010,3024
1,3,39,1.5,9,1,4,5.925,8.7593278880143,3.28873141972519,72.0377960205078,64.5509552084194,13.236660374698,29.2794438362122,28.5369755202463,1.99161252697216,3015,3024
1,3,39,1.5,9,1,4,9.74,11.8764085295188,3.44583419336136,63.392463684082,58.9149106871825,10.5504330652221,35.2218529701233,33.9871685129295,2.01476728867681,3015,3024
1,3,39,1.5,9,1,4,13.475,14.4576699025867,2.76330352228838,55.0152473449707,54.2945227275011,6.5777094557892,41.4822465896606,39.412311642935,2.11650575159328,3001,3024
-1,3,39,1.5,9,1,4,1.997,6.80762041215951,3.81719695245161,76.2345962524414,68.3863580379628,12.7330438516109,21.7870970726013,21.4252707792631,2.13206918442436,2966,3024
-1,3,39,1.5,9,1,4,5.925,8.7340069191635,3.10954482620956,72.1936645507812,66.8866600286501,10.8633971561694,21.0328273773193,20.312446352107,2.26479769668316,2954,3024
-1,3,39,1.5,9,1,4,9.74,11.5786668261703,3.29189577436787,63.8068504333496,60.1757027914735,8.34357292193745,23.2287516593933,22.5208863618423,2.6896037824942,2940,3024
-1,3,39,1.5,9,1,4,13.475,14.8983168136077,2.90194775698342,55.556468963623,53.5779208118382,6.12188188590196,27.057458114624,26.6002656481658,2.77144662679838,2968,3024
1,2,39,2,6,1,4,1.997,5.61419484612674,2.47725879754573,76.2244644165039,73.6108649840477,9.4594711231906,25.3643746693929,24.8415624904951,2.12603995918509,4495,4536
1,2,39,2,6,1,4,5.925,7.73888324553881,2.17979011000013,71.9558563232422,69.7848734951929,9.15369465196366,31.5034338633219,30.0697749539704,2.27571461680395,4507,4536
1,2,39,2,6,1,4,9.74,10.8616081060021,2.2997806721454,63.1038665771484,62.3251052887693,6.85166667410869,38.8237103780111,36.0341819064765,2.3517656685173,4517,4536
1,2,39,2,6,1,4,13.475,13.9609422718942,2.09758908299832,54.6549186706543,54.8406782015768,4.33489144407952,46.0921119689941,42.5592933169728,2.26722307580997,4467,4536
-1,2,39,2,6,1,4,1.997,5.91141041911232,2.85786374582093,76.2355117797852,71.5988990593556,10.160896408223,21.2901784261068,21.5642220782334,2.15423163859433,4454,4536
-1,2,39,2,6,1,4,5.925,7.98643845585347,2.06043879437263,72.207275390625,67.5702313882845,7.30814140830839,19.9594223658244,20.0869859148814,2.36776179653248,4421,4536
-1,2,39,2,6,1,4,9.74,11.2691302999532,2.21446664086386,63.8354301452637,59.525554516547,6.18051522683435,21.8730499267578,21.9193743132859,2.82836072605588,4448,4536
-1,2,39,2,6,1,4,13.475,14.6019920181572,2.25255562621775,55.5941886901855,51.8415399977033,4.1212208934761,25.4820851008097,25.9555473951714,3.21095703297558,4508,4536
1,3,39,2,6,1,4,1.997,6.20820480784578,2.70108755198496,76.2264785766602,68.9395275441518,9.96113397743311,24.6917151133219,24.4864324655239,1.98920053727959,2988,3024
1,3,39,2,6,1,4,5.925,8.16926089025441,2.31372816722922,72.0365905761719,66.2542090496936,9.62976123198131,29.209487024943,28.5248562510792,2.1705180331845,3003,3024
1,3,39,2,6,1,4,9.74,11.1524249200509,2.56732491405266,63.3901214599609,61.0943810106152,6.88711303885449,35.1246190388997,33.6686544427799,2.07312813347861,3023,3024
1,3,39,2,6,1,4,13.475,14.4861382274704,2.45441641924305,55.0124244689941,55.4935377836227,4.0970430218055,41.3713757832845,39.0287500192775,2.13434589905497,2992,3024
-1,3,39,2,6,1,4,1.997,6.22117016289927,2.96068195530388,76.2344665527344,69.7259077515149,9.03416770600517,21.8127843221029,21.9507413220054,2.10040641431084,2988,3024
-1,3,39,2,6,1,4,5.925,8.34100559495086,2.77024171260958,72.1924819946289,65.8703695663285,9.26239530080029,21.1056358337402,21.1475681204412,2.44423072396227,3017,3024
-1,3,39,2,6,1,4,9.74,11.3650482103734,2.28066441882509,63.804573059082,60.6765830341425,4.82661405542664,23.3351327260335,23.3507426662016,2.34916786986444,2977,3024
-1,3,39,2,6,1,4,13.475,14.6553776822845,2.49375209413483,55.5536041259766,53.036149761967,4.80312590963214,27.1875573476156,27.4460563472102,2.69622510755171,2949,3024
1,2,39,1.64,5,1,4,1.997,5.20111287534504,2.5996012171136,79.8548049926758,76.7688332423683,10.5800298396334,25.3000005420886,25.0122994969858,1.84693038232206,12263,12556
1,2,39,1.64,5,1,4,5.925,7.44853826730625,2.20442731278227,77.6475448608398,75.29700105811,9.93911781629837,31.2833049171849,29.7925026938977,2.00054508360461,12341,12506
1,2,39,1.64,5,1,4,9.74,10.5796149269327,2.24329164648707,70.0087661743164,68.3780821194896,9.22894078290153,38.4704540654233,35.659352512019,2.2885134808889,12320,12589
1,2,39,1.64,5,1,4,13.475,13.6150151466517,1.85898724179448,60.5692443847656,60.4246176186647,5.75343446744154,45.6704064419395,41.7091772801218,2.17045302700913,12188,12568
-1,2,39,1.64,5,1,4,1.997,5.37796121531534,2.79028074702201,78.7310485839844,74.9136134275824,10.1746301920991,21.3426689348723,21.4228407390017,1.91302461462637,12306,12573
-1,2,39,1.64,5,1,4,5.925,7.96468800050978,2.53565964313602,74.123420715332,69.2606037535697,9.04710938145062,20.0834321975708,20.0956619949978,2.29776713014597,11975,12600
-1,2,39,1.64,5,1,4,9.74,11.2823563411533,2.39959997076048,65.4339828491211,61.1354573923408,7.26290413694475,22.0425836161563,21.7193082238697,2.67029170152443,12074,12584
-1,2,39,1.64,5,1,4,13.475,14.452707850425,2.33387789964809,57.0093383789062,53.866751793877,5.15944243947528,25.6882749858655,25.3912473802879,2.751303472909,12200,12569
1,3,39,1.64,5,1,4,1.997,6.33467019597291,3.1800135983055,79.6272048950195,68.5157611070591,15.2250961319001,24.6474614394339,24.5165883169809,1.89016437297963,7491,7560
1,3,39,1.64,5,1,4,5.925,8.76055159002404,3.23993873142426,76.3978576660156,64.6362476029931,16.0513083427464,29.0707070200067,28.7276803541278,2.0868141847338,7535,7560
1,3,39,1.64,5,1,4,9.74,11.4663284536916,3.07999346919907,67.8996047973633,60.6825157588989,13.0713284370187,34.9148354781301,33.7420855600542,2.12646815441713,7531,7560
1,3,39,1.64,5,1,4,13.475,14.3857487452451,2.54188912129134,58.9597320556641,56.8570233687565,7.22382465296198,41.123582739579,39.3199366961166,2.09190886012016,7534,7560
-1,3,39,1.64,5,1,4,1.997,6.39140036399095,3.27161714875142,78.8483123779297,68.4433548416566,13.4561229307911,21.8511978952508,21.7757409064802,1.99769856252563,7454,7560
-1,3,39,1.64,5,1,4,5.925,8.29940362161379,2.53022629659612,74.3089447021484,66.5190023270587,10.1232049534154,21.2022561525044,21.0313065595715,2.17715521129082,7433,7560
-1,3,39,1.64,5,1,4,9.74,11.6127298289555,2.6274910506689,65.5979766845703,60.5651623335457,7.84840888835629,23.471236379523,23.2808023846302,2.3874767716443,7362,7560
-1,3,39,1.64,5,1,4,13.475,14.6248947644724,2.34807061267499,57.1402320861816,54.3548857070786,5.55685074968818,27.354606628418,27.2006879297451,2.69061497993774,7486,7560
1,2,39,1.31,7.9,1,4,1.997,5.65279793564866,3.30506922796682,76.6283798217773,74.2736943173549,11.6265769100008,25.4047217161759,24.8687272257119,1.94134103420951,5945,6048
1,2,39,1.31,7.9,1,4,5.925,7.85211964261852,2.82014949835585,72.5532302856445,70.5976064683281,11.1605128879327,31.6148681640625,29.9925031249562,2.0144258929226,5989,6048
1,2,39,1.31,7.9,1,4,9.74,11.0270675664418,2.87900935210173,63.7800788879395,63.1045395037464,8.5078507180663,38.9813588183859,36.2738914391331,2.24561828137953,6008,6048
1,2,39,1.31,7.9,1,4,13.475,14.1599154757186,2.51321433262265,55.2328338623047,55.6018764777314,5.48978636077471,46.2806147699771,42.7644226642925,2.07439131345551,5943,6048
